address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state,cuisine
"115 Walton Ferry Rd, Ste 2","Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'none'"", Ambience=""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed='False', DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=""{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': None}"", HairSpecializesIn=None, HappyHour='False', HasTV='True', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='False', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='False', RestaurantsGoodForGroups='False', RestaurantsPriceRange2='2', RestaurantsReservations='False', RestaurantsTableService='True', RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=None)",911_YbTsUrh_-tRchNkzJw,"Restaurants, Thai",Hendersonville,"Row(Friday='11:0-21:30', Monday='11:0-21:0', Saturday='11:0-21:30', Sunday='11:0-21:0', Thursday='11:0-21:0', Tuesday='11:0-21:0', Wednesday=None)",1,36.30282,-86.619056,Eating Thai,37075,111,4.5,TN,Thai
4447 4th St N,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'beer_and_wine'"", Ambience=""{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking='True', BusinessAcceptsBitcoin='False', BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters='True', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed='True', DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour='True', HasTV='True', Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations='False', RestaurantsTableService='False', RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible='True', WiFi=""u'free'"")",_1zUyN7PGRVuMKBIjKFykw,"Desserts, Event Planning & Services, Caterers, Restaurants, Mexican, Tacos, Beverage Store, Food",St. Petersburg,"Row(Friday='10:45-16:0', Monday='0:0-0:0', Saturday='10:45-21:30', Sunday='10:45-21:0', Thursday='9:0-20:30', Tuesday='10:45-21:30', Wednesday='10:45-21:30')",1,27.812618,-82.6382577,Taco Dirty,33703,48,4.0,FL,Mexican
101 N Broadway,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'full_bar'"", Ambience=""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", BYOB=None, BYOBCorkage=None, BestNights=""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", BikeParking='True', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': None, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters='False', CoatCheck='False', Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing='False', GoodForKids='True', GoodForMeal=""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", HairSpecializesIn=None, HappyHour='True', HasTV='True', Music=""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='False', RestaurantsAttire=""'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='False', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='2', RestaurantsReservations='True', RestaurantsTableService='True', RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible='True', WiFi=""'free'"")",SSZDGl2J-CEyIzuIbEiYNQ,"Bars, Nightlife, American (New), Italian, Sports Bars, Restaurants, Food, American (Traditional)",Saint Louis,"Row(Friday='11:0-3:0', Monday='11:0-3:0', Saturday='11:0-3:0', Sunday='11:0-3:0', Thursday='11:0-3:0', Tuesday='11:0-3:0', Wednesday='11:0-3:0')",0,38.62644,-90.1897829,Caleco's Bar & Grill,63102,532,3.0,MO,Italian
1005 E Passyunk Ave,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'none'"", Ambience=""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking='True', BusinessAcceptsBitcoin='False', BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ByAppointmentOnly=None, Caters='False', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed='False', DriveThru='None', GoodForDancing=None, GoodForKids='True', GoodForMeal=""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", HairSpecializesIn=None, HappyHour='False', HasTV='False', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2=None, RestaurantsReservations='True', RestaurantsTableService='True', RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible='False', WiFi=""u'free'"")",2mkBNO0XdithuGir_qO6Ag,"Restaurants, Mexican, Latin American, Salvadoran, Honduran",Philadelphia,"Row(Friday='11:0-20:30', Monday='0:0-0:0', Saturday='11:0-20:30', Sunday=None, Thursday='11:0-20:30', Tuesday='11:0-20:30', Wednesday='11:0-20:30')",0,39.936367,-75.155403,El Bocado,19147,104,5.0,PA,Mexican
1551 N Green St,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut='False', Smoking=None, WheelchairAccessible=None, WiFi=None)",8LyVYaLdHVwYSn3JL7SPlQ,"Restaurants, Mexican, American (Traditional)",Brownsburg,,0,39.8677823,-86.3904221,Maria's Kitchen,46112,5,3.0,IN,Mexican
775 W Dr Martin Luther King Jr Blvd,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'none'"", Ambience=""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking='False', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='False', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ByAppointmentOnly=None, Caters='False', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=""u'very_loud'"", Open24Hours=None, OutdoorSeating='False', RestaurantsAttire=""'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='1', RestaurantsReservations='False', RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=""u'paid'"")",Nh-OpYiKado6fqMbLUs5eQ,"Chinese, Restaurants",Seffner,"Row(Friday='10:30-23:0', Monday='10:30-22:0', Saturday='10:30-23:0', Sunday='11:30-22:0', Thursday='10:30-22:0', Tuesday='10:30-22:0', Wednesday='10:30-22:0')",1,27.982754,-82.287801,New China,33584,18,3.0,FL,Chinese
10678 St Charles Rock Rd,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'beer_and_wine'"", Ambience=None, BYOB='False', BYOBCorkage=None, BestNights=None, BikeParking='False', BusinessAcceptsBitcoin='False', BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters='True', CoatCheck='False', Corkage=None, DietaryRestrictions=None, DogsAllowed='False', DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating='False', RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations='False', RestaurantsTableService='True', RestaurantsTakeOut='True', Smoking=""u'no'"", WheelchairAccessible='True', WiFi=""u'free'"")",tzy57InlXEpUJMbIua42Gw,"Korean, Comfort Food, Pubs, Asian Fusion, Restaurants, Bars, Nightlife",Saint Ann,"Row(Friday='16:0-21:30', Monday='0:0-0:0', Saturday='16:0-21:30', Sunday='16:0-21:0', Thursday='16:0-21:0', Tuesday=None, Wednesday='16:0-21:0')",1,38.7318785,-90.3899711,Pocha STL,63074,30,5.0,MO,Korean
2053 S Beechwood St,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'none'"", Ambience=""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': True, u'romantic': None, u'classy': False, u'upscale': False}"", BYOB='True', BYOBCorkage=None, BestNights=None, BikeParking='True', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ByAppointmentOnly='False', Caters='True', CoatCheck=None, Corkage='False', DietaryRestrictions=None, DogsAllowed='True', DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", HairSpecializesIn=None, HappyHour='True', HasTV='False', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=""'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='2', RestaurantsReservations='True', RestaurantsTableService='True', RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible='False', WiFi=""u'free'"")",b1okJ5qEPCIHbIgQ1NGyXQ,"American (New), Restaurants, Tacos, Mexican, Latin American, Vegetarian, New Mexican Cuisine, Breakfast & Brunch",Philadelphia,"Row(Friday='12:0-22:0', Monday='0:0-0:0', Saturday='10:0-22:0', Sunday='10:0-15:0', Thursday='12:0-22:0', Tuesday='12:0-22:0', Wednesday='12:0-22:0')",1,39.9260794,-75.1820459,La Mula Terca,19145,91,4.5,PA,Mexican
1250 Strassner Dr,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService='True', RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=None)",8uv9atXaYI01R3Cr2Ttepw,"Laotian, Thai, Restaurants",Brentwood,,0,38.6224244002,-90.3353495523,Han Lao,63144,73,4.0,MO,Thai
34726 US Hwy 19 N,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'full_bar'"", Ambience=""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed='True', DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", HairSpecializesIn=None, HappyHour='True', HasTV='True', Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='2', RestaurantsReservations='True', RestaurantsTableService='True', RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible='True', WiFi=""u'free'"")",TFjkMytVrHIPPRIo3-BtKw,"Mexican, Restaurants",Palm Harbor,"Row(Friday='12:0-21:0', Monday=None, Saturday='12:0-21:0', Sunday='12:0-20:0', Thursday='14:0-21:0', Tuesday='14:0-21:0', Wednesday='14:0-21:0')",0,28.0882316,-82.7401206,Chula's Mexican Grill - Palm Harbor,34684,55,3.5,FL,Mexican
1991 Drew St,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""'beer_and_wine'"", Ambience=""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking='True', BusinessAcceptsBitcoin='False', BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters='True', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='False', RestaurantsGoodForGroups='False', RestaurantsPriceRange2='1', RestaurantsReservations='False', RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=""u'no'"")",3WySw_caRJy7YVPLlWtBRw,"Restaurants, Mexican",Clearwater,"Row(Friday='9:0-21:0', Monday='9:0-21:0', Saturday='7:0-21:0', Sunday=None, Thursday='9:0-21:0', Tuesday='9:0-21:0', Wednesday='9:0-21:0')",0,27.9675404,-82.7549228,Encanto Mexicano Restaurant,33765,88,4.0,FL,Mexican
519 E Market St,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru='True', GoodForDancing=None, GoodForKids='True', GoodForMeal=""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups=None, RestaurantsPriceRange2='1', RestaurantsReservations=None, RestaurantsTableService='False', RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=None)",6UzLtXTdLJKNHmn70J29Ig,"Restaurants, Mexican, Fast Food, Tex-Mex",West Chester,"Row(Friday='10:30-0:0', Monday='10:30-0:0', Saturday='10:30-0:0', Sunday='10:30-23:0', Thursday='10:30-0:0', Tuesday='10:30-0:0', Wednesday='10:30-0:0')",1,39.96346,-75.59603,Taco Bell,19382,32,1.5,PA,Mexican
11245 Causeway Blvd,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'full_bar'"", Ambience=""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ByAppointmentOnly=None, Caters='False', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='False', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='False', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='2', RestaurantsReservations='False', RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=""u'no'"")",pq7M51ZKg8VHi-kiXzkPvw,"Japanese, Restaurants",Brandon,"Row(Friday='11:0-22:30', Monday='11:0-21:30', Saturday='11:0-22:30', Sunday='11:0-21:30', Thursday='11:0-21:30', Tuesday='11:0-21:30', Wednesday='11:0-21:30')",0,27.923088,-82.3239175,Oyishi Buffet,33511,15,3.0,FL,Japanese
110 N Pine St,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=""u'none'"", Ambience=""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking='True', BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ByAppointmentOnly=None, Caters='True', CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids='True', GoodForMeal=""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating='True', RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='True', RestaurantsGoodForGroups='True', RestaurantsPriceRange2='1', RestaurantsReservations='False', RestaurantsTableService=None, RestaurantsTakeOut='True', Smoking=None, WheelchairAccessible=None, WiFi=""u'no'"")",ge0f6V1GN4nhPq0qGHozVw,"Italian, Pizza, Restaurants, Salad, Caterers, Event Planning & Services, Sandwiches",Langhorne,"Row(Friday='10:30-23:30', Monday='10:30-22:30', Saturday='10:30-23:30', Sunday='10:30-22:0', Thursday='10:30-22:30', Tuesday='10:30-22:30', Wednesday='10:30-22:30')",1,40.1767187,-74.9182055,Brothers Pizza,19047,114,3.5,PA,Italian
2 Tampa City Ctr,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards='True', BusinessParking=""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV='True', Music=None, NoiseLevel=""u'average'"", Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=""u'casual'"", RestaurantsCounterService=None, RestaurantsDelivery='False', RestaurantsGoodForGroups=None, RestaurantsPriceRange2='2', RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)",wCszcJg2OjIjjzAicu0djQ,"Restaurants, American (New), Delis, Italian",Tampa,"Row(Friday='17:0-23:0', Monday='17:0-22:0', Saturday='17:0-23:0', Sunday='17:0-22:0', Thursday='17:0-22:0', Tuesday='17:0-22:0', Wednesday='17:0-22:0')",0,27.9463601084,-82.4581325054,Avanzare,33602,8,2.5,FL,Italian
